日期,滚动IC,累计均值IC
2025-09-18,-0.13920533481522648,0.018387609696935283
2025-09-19,-0.11253125868296751,0.018149141812818882
2025-09-22,-0.10269519310919702,0.0179294248402334
2025-09-23,-0.10486246179494306,0.01770657205142183
2025-09-24,-0.14376215615448737,0.017414056239454603
2025-09-25,-0.15532092247846627,0.017101696422604836
2025-09-26,-0.11553209224784664,0.016862285251719542
2025-09-29,-0.1410947485412615,0.01657767798362408
2025-09-30,-0.15665462628507923,0.016266109091054474
2025-10-09,-0.18660739094192835,0.01590188377681213
2025-10-10,-0.13992775771047516,0.015622619186333123
2025-10-13,-0.12703528757988333,0.015367417206429338
2025-10-14,-0.14137260350097253,0.015087524312308975
2025-10-15,-0.1410947485412615,0.014809124538951455
2025-10-16,-0.11214226173937208,0.014583232392548742
2025-10-17,-0.05318143928869132,0.014462868854926645
2025-10-20,-0.025840511253125874,0.014391408961118042
2025-10-21,-0.07001944984717978,0.014242009211014862
2025-10-22,-0.029730480689080307,0.014164319299530595
2025-10-23,0.00861350375104196,0.014154529501385111
2025-10-24,-0.04190052792442346,0.014055841020001646
2025-10-27,-0.06307307585440401,0.013920289320749613
2025-10-28,-0.058905251458738546,0.013792525214118933
2025-10-29,-0.08652403445401503,0.013616839470391905
2025-10-30,-0.07979994442900808,0.013453523414623721
2025-10-31,-0.05634898582939706,0.013331704026763303
2025-11-03,-0.03084190052792443,0.013254746527539107
2025-11-04,0.0028896915809947213,0.013236720345023378
2025-11-05,0.027118644067796613,0.01326082090704208
2025-11-06,0.010669630452903587,0.013256330109027976
2025-11-07,0.037565990552931375,0.013298388345090093
2025-11-10,0.07168657960544597,0.013399231507888635
2025-11-11,0.06951931091969993,0.013495990265495207
2025-11-12,0.08796888024451238,0.013624170799021914
2025-11-13,0.05595998888580162,0.01369691275449748
2025-11-14,0.062239510975270924,0.013780176216282683
2025-11-17,0.05495971103084191,0.013850689118362408
2025-11-18,0.05245901639344263,0.013916686259003571
2025-11-19,0.04812447902195055,0.013975061331977885
2025-11-20,0.04962489580439012,0.014035793588319303
2025-11-21,0.0467907752153376,0.014091499339385659
2025-11-24,0.02817449291469853,0.0141154093454558
2025-11-25,0.0017227007502083917,0.014094404754616397
2025-11-26,-0.005223673242567381,0.014061717651406272
2025-11-27,-0.0032231175326479585,0.01403252029467645
2025-11-28,-0.044679077521533765,0.013933512541192117
2025-12-01,-0.05557099194220618,0.013816501590883367
2025-12-02,-0.07896637954987498,0.013660563975520746
2025-12-03,-0.04084467907752154,0.013569112225431751
2025-12-04,-0.0070019449847179786,0.013534654843170192
2025-12-05,0.05479299805501529,0.013603648728139833
2025-12-08,0.04779105307029732,0.013660722858928075
2025-12-09,0.04712420116699084,0.013716495322774845
2025-12-10,0.06651847735482079,0.013804352198036154
2025-12-11,0.06651847735482079,0.013891917189990945
2025-12-12,0.05295915532092249,0.013956705312927815
2025-12-15,-0.004723534315087525,0.01392577776387481
2025-12-16,-0.02417338149485969,0.013862803946918223
2025-12-17,0.01105862739649903,0.013858176592874628
2025-12-18,-0.026951931091969996,0.013790944125519034
2025-12-19,-0.004779105307029731,0.013760401281057605
2025-12-22,0.04929146985273688,0.01381874457920486
2025-12-23,0.04040011114198389,0.013862320589963516
2025-12-24,0.08291191997777161,0.013975331390925558
2025-12-25,0.0745762711864407,0.014074352534382283
2025-12-26,0.06974159488746876,0.014165163696459097
2025-12-29,0.08085579327591,0.014273780357011948
2025-12-30,0.09247013059183108,0.014400928893979132
2025-12-31,0.1088635732147819,0.014554277342551864
2026-01-05,0.1663795498749653,0.014800347476315907
2026-01-06,0.1853292581272576,0.015076284224942026
2026-01-07,0.1949986107252015,0.015366950342066841
2026-01-08,0.21122534037232568,0.0156828509711479
2026-01-09,0.21700472353431516,0.01600704078203867
2026-01-12,0.23173103639899978,0.016353863926117387
2026-01-13,0.20989163656571272,0.01666451845683905
2026-01-14,0.2096137816060017,0.016973732019578087
2026-01-15,0.2357877188107808,0.017323834398444014
2026-01-16,0.2300083356487914,0.017663585997885464
2026-01-19,0.1933314809669353,0.017943758079175816
2026-01-20,0.1862739649902751,0.018211799809925974
2026-01-21,0.26023895526535157,0.01859658066120646
2026-01-22,0.2464573492636844,0.01895826442089293
2026-01-23,0.32525701583773275,0.01944368241046003
2026-01-26,0.26396221172547935,0.01983057881760405
2026-01-27,0.25079188663517654,0.02019544660246593
2026-01-28,0.22006112809113648,0.020510692156864466
2026-01-29,0.17582661850514036,0.020755284166861752
2026-01-30,0.13898305084745766,0.020941176881768348
2026-02-02,0.16354542928591279,0.021165045409875325
2026-02-03,0.13153653792720202,0.021338041479651702
2026-02-04,0.12653514865240348,0.021502669190407178
2026-02-05,0.1224784662406224,0.02166044387329814
2026-02-06,0.08852459016393444,0.021764756114001162
2026-02-09,0.0853570436232287,0.02186380952133641
2026-02-10,0.08757988330091694,0.02196601181337308
2026-02-11,0.1088635732147819,0.022100945914928064
2026-02-12,0.0774103917754932,0.022186696993781653
2026-02-13,0.0790775215337594,0.022274763285639203
2026-02-24,0.08335648791330927,0.022369170897119373
2026-02-25,0.03962211725479301,0.022395795814338006
